X,Y,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
8850.00,2550.00,0.0449,0.0484,0.0546,0.0659,0.0726,0.0889,0.102,0.1024,0.1234,0.0357,0.012,0.2119,0.1466
8900.00,2550.00,0.0474,0.052,0.0587,0.0702,0.0766,0.0922,0.1046,0.1039,0.1242,0.0364,0.0121,0.2052,0.1425
8950.00,2550.00,0.0488,0.0571,0.0643,0.0764,0.0818,0.0971,0.1092,0.1073,0.1271,0.0357,0.0122,0.1964,0.1369
9000.00,2550.00,0.0443,0.0461,0.0517,0.0612,0.0675,0.0831,0.0958,0.0937,0.1131,0.0344,0.0123,0.1907,0.1325
9050.00,2550.00,0.0381,0.036,0.0406,0.0488,0.0561,0.0725,0.0856,0.0851,0.1042,0.0326,0.0124,0.196,0.1372
9100.00,2550.00,0.0339,0.0329,0.037,0.0441,0.0514,0.067,0.079,0.0788,0.0967,0.0307,0.0123,0.1749,0.1212
9150.00,2550.00,0.0326,0.0313,0.0347,0.0398,0.0463,0.0601,0.07,0.0678,0.0822,0.0282,0.0122,0.1189,0.0796
9200.00,2550.00,0.0337,0.0348,0.0383,0.0441,0.0497,0.0628,0.0728,0.0701,0.0846,0.0278,0.0122,0.1199,0.0807
9250.00,2550.00,0.0345,0.0364,0.0403,0.0474,0.053,0.0672,0.0773,0.0762,0.0918,0.0284,0.0122,0.1406,0.0965
9300.00,2550.00,0.0332,0.0315,0.0351,0.0415,0.0473,0.0592,0.0693,0.0676,0.0824,0.0276,0.0124,0.1255,0.0868
9350.00,2550.00,0.0312,0.0295,0.0328,0.0385,0.0439,0.054,0.0638,0.0616,0.075,0.0263,0.0124,0.1178,0.082
9400.00,2550.00,0.0306,0.0298,0.0334,0.0393,0.045,0.0563,0.0672,0.0655,0.0788,0.0253,0.0126,0.1254,0.0871
9450.00,2550.00,0.03,0.0275,0.0305,0.0361,0.0417,0.0524,0.0622,0.06,0.0734,0.0258,0.0127,0.1228,0.0851
9500.00,2550.00,0.0298,0.0287,0.0322,0.0396,0.0458,0.0583,0.0698,0.07,0.0856,0.0264,0.0127,0.1504,0.1057
9550.00,2550.00,0.0301,0.0269,0.0296,0.035,0.0407,0.0521,0.0628,0.0601,0.0742,0.0264,0.0127,0.1209,0.0831
9600.00,2550.00,0.03,0.0293,0.033,0.0372,0.045,0.0649,0.0778,0.0751,0.0898,0.0275,0.0128,0.1277,0.0856
9650.00,2550.00,0.0319,0.0319,0.037,0.0405,0.0504,0.0775,0.0933,0.0907,0.1061,0.0302,0.0129,0.1345,0.0892
9700.00,2550.00,0.0333,0.0343,0.0387,0.0452,0.0529,0.0705,0.0831,0.0826,0.098,0.0303,0.0132,0.1507,0.1041
9750.00,2550.00,0.0329,0.0319,0.0361,0.0422,0.0499,0.0642,0.0757,0.0742,0.0884,0.0293,0.0135,0.1342,0.0923
9800.00,2550.00,0.0318,0.0312,0.0353,0.0412,0.0488,0.0628,0.0741,0.074,0.0877,0.0284,0.0136,0.1328,0.0925
9850.00,2550.00,0.0313,0.0293,0.0329,0.0377,0.0447,0.0573,0.0675,0.067,0.0793,0.0279,0.0135,0.1182,0.0816
9900.00,2550.00,0.031,0.0318,0.0351,0.0407,0.0475,0.0613,0.0728,0.0734,0.0862,0.0281,0.0134,0.1319,0.0902
1300.00,2500.00,0.0254,0.0306,0.0584,0.04,0.1019,0.326,0.4232,0.414,0.4826,0.0993,0.0109,0.2136,0.0934
1350.00,2500.00,0.0242,0.0276,0.0519,0.0346,0.0918,0.3065,0.3992,0.3856,0.4506,0.0944,0.0109,0.1883,0.0803
1400.00,2500.00,0.0229,0.0252,0.0456,0.0303,0.0819,0.2865,0.3754,0.3613,0.4241,0.0897,0.0108,0.1689,0.0704
1450.00,2500.00,0.0222,0.0241,0.0428,0.028,0.0763,0.2862,0.379,0.3652,0.4281,0.0877,0.0108,0.1577,0.0645
1500.00,2500.00,0.0219,0.0233,0.0412,0.0267,0.0729,0.2902,0.3897,0.3761,0.4396,0.0878,0.0108,0.1535,0.0619
1550.00,2500.00,0.0219,0.0231,0.0413,0.0272,0.0733,0.2823,0.3775,0.3635,0.4258,0.086,0.0108,0.1533,0.0626
1600.00,2500.00,0.0224,0.0245,0.044,0.0309,0.0789,0.2632,0.3428,0.3312,0.39,0.0815,0.0107,0.1618,0.0702
1650.00,2500.00,0.0233,0.0265,0.0468,0.0367,0.0844,0.2382,0.3021,0.2932,0.3486,0.0767,0.0107,0.1698,0.0777
1700.00,2500.00,0.0234,0.026,0.0464,0.0352,0.0839,0.2435,0.3092,0.302,0.3564,0.0751,0.0107,0.1649,0.0739
1750.00,2500.00,0.0232,0.0255,0.0463,0.0334,0.0834,0.2468,0.3123,0.3058,0.358,0.0752,0.0107,0.1669,0.0744
1800.00,2500.00,0.0241,0.027,0.0481,0.0372,0.0875,0.2424,0.3043,0.2992,0.3499,0.0739,0.0107,0.1875,0.0889
1850.00,2500.00,0.0249,0.0282,0.0497,0.0406,0.0907,0.239,0.2996,0.294,0.3458,0.0743,0.0107,0.2026,0.1016
1900.00,2500.00,0.0242,0.0269,0.0497,0.0361,0.0899,0.2579,0.3266,0.3169,0.3734,0.0787,0.0107,0.183,0.0858
1950.00,2500.00,0.0235,0.0261,0.0511,0.0337,0.0919,0.2906,0.3709,0.3602,0.42,0.0843,0.0106,0.174,0.0762
2000.00,2500.00,0.0234,0.0269,0.0548,0.0355,0.098,0.3059,0.3886,0.377,0.4398,0.088,0.0105,0.1788,0.0774
2050.00,2500.00,0.023,0.0262,0.0511,0.0347,0.0919,0.2786,0.3571,0.348,0.4116,0.0875,0.0106,0.171,0.0749
2100.00,2500.00,0.0227,0.0258,0.0499,0.0339,0.0896,0.275,0.3579,0.3505,0.4171,0.0888,0.0105,0.169,0.0738
2150.00,2500.00,0.0229,0.0263,0.0515,0.0336,0.0919,0.2928,0.3845,0.3785,0.4474,0.0923,0.0106,0.1751,0.0756
2200.00,2500.00,0.0232,0.0267,0.0523,0.0334,0.0927,0.3029,0.4014,0.3958,0.465,0.0951,0.0106,0.1797,0.0774
2250.00,2500.00,0.0245,0.0278,0.0533,0.0344,0.0947,0.3106,0.4126,0.406,0.4751,0.0966,0.0105,0.186,0.0809
6600.00,2500.00,0.0297,0.0352,0.0654,0.0478,0.1153,0.3113,0.3982,0.3901,0.461,0.0955,0.0107,0.2333,0.1094
6650.00,2500.00,0.0282,0.0321,0.059,0.0418,0.1025,0.2984,0.385,0.3755,0.4427,0.0922,0.0108,0.2103,0.0973
6700.00,2500.00,0.0268,0.029,0.0521,0.0368,0.0894,0.2734,0.3536,0.3435,0.4036,0.086,0.0108,0.1915,0.0885
6750.00,2500.00,0.0275,0.0297,0.0532,0.0373,0.0912,0.2805,0.3619,0.351,0.4107,0.0846,0.0107,0.1984,0.0927
6800.00,2500.00,0.0287,0.0302,0.0557,0.0362,0.0945,0.3103,0.4034,0.389,0.4529,0.0876,0.0108,0.1993,0.0919
6850.00,2500.00,0.0283,0.029,0.0537,0.0349,0.0914,0.3133,0.4093,0.3937,0.4581,0.0879,0.0108,0.1923,0.0882
6900.00,2500.00,0.0272,0.0296,0.048,0.0443,0.0876,0.2449,0.319,0.3113,0.3683,0.0798,0.0108,0.2137,0.1118
6950.00,2500.00,0.028,0.0318,0.0454,0.0539,0.0864,0.17,0.2148,0.2136,0.2592,0.0661,0.0108,0.2366,0.137
7000.00,2500.00,0.0283,0.0326,0.0451,0.0549,0.0854,0.1527,0.1885,0.19,0.2299,0.0583,0.0108,0.2453,0.1425
7050.00,2500.00,0.027,0.0291,0.0391,0.0577,0.0804,0.1285,0.1624,0.1693,0.2105,0.054,0.0108,0.2957,0.19
7100.00,2500.00,0.0253,0.026,0.0328,0.0533,0.069,0.0978,0.1264,0.1361,0.1738,0.05,0.0108,0.3146,0.2091
7150.00,2500.00,0.0245,0.025,0.031,0.0501,0.0639,0.089,0.1148,0.1246,0.1583,0.0464,0.0108,0.3086,0.2073
7200.00,2500.00,0.0245,0.0253,0.0312,0.0508,0.064,0.0882,0.1135,0.123,0.1567,0.0452,0.0108,0.3112,0.2111
7250.00,2500.00,0.0248,0.0255,0.0317,0.0523,0.0657,0.0891,0.1147,0.1247,0.1589,0.0452,0.0109,0.3216,0.2191
7300.00,2500.00,0.0249,0.0256,0.0316,0.0521,0.0655,0.0887,0.1143,0.1247,0.1589,0.045,0.011,0.3283,0.2238
7350.00,2500.00,0.0248,0.0252,0.0306,0.0489,0.0613,0.0835,0.107,0.1159,0.1497,0.044,0.011,0.324,0.224
7400.00,2500.00,0.0248,0.025,0.0305,0.0482,0.0601,0.0816,0.1044,0.1127,0.1455,0.043,0.011,0.3228,0.226
7450.00,2500.00,0.0249,0.0254,0.0308,0.049,0.0609,0.0822,0.1056,0.1145,0.1471,0.0423,0.0109,0.325,0.2277
7500.00,2500.00,0.025,0.0254,0.0305,0.0477,0.059,0.0791,0.1018,0.1093,0.1401,0.0412,0.011,0.3174,0.2243
7550.00,2500.00,0.025,0.0253,0.0302,0.0458,0.0562,0.0749,0.0952,0.1021,0.1304,0.0389,0.011,0.3037,0.2181
7600.00,2500.00,0.0252,0.0253,0.0299,0.0444,0.0536,0.0715,0.0892,0.096,0.1219,0.0371,0.011,0.2894,0.2108
7650.00,2500.00,0.0254,0.0252,0.0295,0.0429,0.0512,0.0683,0.0854,0.0912,0.1148,0.0357,0.011,0.2802,0.2058
7700.00,2500.00,0.0255,0.0253,0.0296,0.042,0.0498,0.066,0.0823,0.0877,0.11,0.0347,0.011,0.277,0.2055
7750.00,2500.00,0.0258,0.0259,0.0303,0.0422,0.05,0.0662,0.0815,0.0865,0.1073,0.0339,0.0109,0.2737,0.2063
7800.00,2500.00,0.0268,0.0275,0.0318,0.0436,0.0517,0.0693,0.0845,0.0885,0.1092,0.034,0.0108,0.2609,0.1981
7850.00,2500.00,0.0277,0.029,0.0342,0.0426,0.053,0.0824,0.101,0.1012,0.1241,0.0365,0.0109,0.218,0.1623
7900.00,2500.00,0.0272,0.0274,0.0358,0.036,0.0571,0.1373,0.1743,0.1716,0.2041,0.046,0.0108,0.1723,0.1122
7950.00,2500.00,0.0265,0.0263,0.0394,0.0338,0.0679,0.2041,0.2642,0.2621,0.3074,0.0585,0.0107,0.1659,0.0859
8000.00,2500.00,0.0262,0.0268,0.0411,0.0349,0.0725,0.2181,0.2814,0.277,0.3275,0.0656,0.0108,0.1732,0.0828
8050.00,2500.00,0.0261,0.0261,0.0408,0.033,0.0713,0.2228,0.2873,0.2811,0.3325,0.0675,0.0109,0.1683,0.0789
8100.00,2500.00,0.0267,0.0272,0.0439,0.0326,0.0736,0.2358,0.3037,0.2949,0.3466,0.0692,0.011,0.1655,0.077
8150.00,2500.00,0.0301,0.031,0.0482,0.0381,0.0771,0.2239,0.285,0.276,0.3231,0.0665,0.0109,0.1674,0.0813
8200.00,2500.00,0.0312,0.0329,0.0469,0.0433,0.0735,0.1798,0.2252,0.2204,0.2587,0.0578,0.0109,0.1691,0.092
8250.00,2500.00,0.0324,0.0322,0.0421,0.0443,0.0649,0.1297,0.1614,0.1595,0.19,0.0478,0.0109,0.1903,0.1196
8300.00,2500.00,0.035,0.0363,0.0433,0.0528,0.0653,0.0981,0.1196,0.1199,0.1477,0.0425,0.0111,0.239,0.1671
8350.00,2500.00,0.0364,0.0375,0.0444,0.0559,0.0677,0.0972,0.1178,0.1198,0.1482,0.042,0.0112,0.2619,0.1863
8400.00,2500.00,0.0346,0.0355,0.043,0.0533,0.0675,0.1048,0.1284,0.1306,0.1608,0.0436,0.0114,0.2607,0.1833
8450.00,2500.00,0.0339,0.0341,0.0411,0.0524,0.0655,0.0989,0.1215,0.1246,0.1546,0.0432,0.0115,0.2682,0.1879
8500.00,2500.00,0.0348,0.0341,0.0399,0.0501,0.0606,0.0846,0.1029,0.104,0.1302,0.0406,0.0116,0.2489,0.1736
8550.00,2500.00,0.0372,0.0387,0.0445,0.0541,0.0628,0.0821,0.0979,0.0979,0.1204,0.0375,0.0116,0.2086,0.1398
8600.00,2500.00,0.039,0.0402,0.0456,0.056,0.0634,0.0809,0.095,0.0957,0.1167,0.0355,0.0116,0.1859,0.1204
8650.00,2500.00,0.0402,0.0434,0.0494,0.06,0.0674,0.0854,0.0987,0.0989,0.1189,0.0346,0.0116,0.1846,0.123
8700.00,2500.00,0.0427,0.0467,0.0528,0.063,0.0698,0.086,0.0991,0.0977,0.1166,0.0343,0.0117,0.1843,0.1256
8750.00,2500.00,0.045,0.0492,0.0554,0.0654,0.0714,0.0866,0.0989,0.0971,0.1161,0.0344,0.0119,0.1958,0.1384
8800.00,2500.00,0.0441,0.045,0.0507,0.0609,0.0678,0.0839,0.097,0.0964,0.1171,0.0349,0.012,0.203,0.1386
8850.00,2500.00,0.0445,0.047,0.0529,0.0641,0.0712,0.0874,0.101,0.1005,0.1211,0.0359,0.0122,0.2035,0.1366
8900.00,2500.00,0.0471,0.0541,0.061,0.0727,0.0787,0.0938,0.1071,0.1049,0.125,0.0362,0.0122,0.1926,0.1306
8950.00,2500.00,0.0474,0.0507,0.057,0.0671,0.074,0.0899,0.1032,0.1008,0.1215,0.0354,0.0123,0.1889,0.13
9000.00,2500.00,0.0425,0.0427,0.0477,0.0568,0.0635,0.0797,0.0923,0.0917,0.1122,0.0346,0.0124,0.1994,0.1389
9050.00,2500.00,0.0378,0.0369,0.0414,0.0508,0.0577,0.0737,0.087,0.0878,0.1089,0.0339,0.0125,0.2204,0.1581
9100.00,2500.00,0.0349,0.0337,0.0378,0.0455,0.0526,0.0693,0.0815,0.0812,0.1007,0.0326,0.0124,0.1964,0.1391
9150.00,2500.00,0.0341,0.0342,0.0381,0.0446,0.0521,0.0693,0.0801,0.0787,0.0964,0.0307,0.0124,0.1514,0.1019
9200.00,2500.00,0.0346,0.0357,0.0398,0.0466,0.0536,0.0691,0.0802,0.0785,0.0962,0.0303,0.0124,0.1458,0.0989
9250.00,2500.00,0.0343,0.0352,0.0395,0.0467,0.0536,0.0682,0.0797,0.0786,0.0958,0.03,0.0124,0.1511,0.1044
9300.00,2500.00,0.033,0.032,0.0358,0.042,0.0482,0.0606,0.071,0.0684,0.0827,0.0282,0.0124,0.1206,0.0823
9350.00,2500.00,0.0311,0.0304,0.034,0.0399,0.0455,0.0567,0.0673,0.0647,0.0779,0.0268,0.0126,0.1193,0.0827
9400.00,2500.00,0.0308,0.0288,0.0323,0.0377,0.0436,0.055,0.0652,0.0631,0.0765,0.0264,0.0127,0.1245,0.0858
9450.00,2500.00,0.0302,0.0286,0.0316,0.0374,0.043,0.0549,0.0644,0.0638,0.0774,0.0269,0.0129,0.1381,0.0946
9500.00,2500.00,0.0301,0.0276,0.0303,0.0359,0.0414,0.0523,0.0615,0.0602,0.0727,0.0271,0.0129,0.1281,0.0874
9550.00,2500.00,0.0304,0.0288,0.0316,0.0369,0.0425,0.0539,0.0641,0.0626,0.0754,0.0267,0.013,0.1285,0.0868
9600.00,2500.00,0.0308,0.0293,0.0325,0.037,0.0437,0.0578,0.0683,0.0656,0.0785,0.0269,0.0131,0.1213,0.0819
9650.00,2500.00,0.0328,0.0334,0.0375,0.0425,0.0498,0.0659,0.0774,0.0751,0.0889,0.0288,0.0132,0.1333,0.0913
9700.00,2500.00,0.0349,0.034,0.0383,0.0443,0.0517,0.0661,0.0774,0.0764,0.0906,0.03,0.0135,0.1376,0.0939
9750.00,2500.00,0.0347,0.0353,0.0399,0.0471,0.0543,0.0688,0.0813,0.0814,0.0956,0.0299,0.0137,0.1474,0.1007
9800.00,2500.00,0.0332,0.0329,0.037,0.0428,0.0501,0.0634,0.0754,0.0745,0.0874,0.029,0.0136,0.1323,0.0905
9850.00,2500.00,0.0316,0.0303,0.0338,0.0387,0.0462,0.0593,0.071,0.0696,0.0825,0.0283,0.0134,0.1259,0.0853
9900.00,2500.00,0.0312,0.0316,0.0351,0.0405,0.0483,0.0641,0.0763,0.0762,0.0905,0.0284,0.0133,0.1332,0.0902
1250.00,2450.00,0.0256,0.0304,0.058,0.0388,0.1,0.3302,0.4299,0.421,0.4882,0.0982,0.0109,0.2173,0.0981
1300.00,2450.00,0.0249,0.0286,0.0535,0.0355,0.0927,0.3188,0.4183,0.4077,0.4726,0.0959,0.0108,0.198,0.0882
1350.00,2450.00,0.0233,0.0248,0.045,0.0289,0.0795,0.3035,0.4072,0.3917,0.4564,0.0925,0.0107,0.1703,0.0713
1400.00,2450.00,0.0221,0.0235,0.0419,0.0268,0.0753,0.2989,0.4047,0.39,0.4544,0.0905,0.0107,0.1599,0.0645
1450.00,2450.00,0.0218,0.0234,0.0415,0.0267,0.074,0.2987,0.4044,0.3912,0.4563,0.0898,0.0107,0.1565,0.0626
1500.00,2450.00,0.0219,0.0234,0.0414,0.0271,0.0732,0.2875,0.3857,0.3739,0.4357,0.0869,0.0107,0.1537,0.062
1550.00,2450.00,0.022,0.0234,0.0411,0.0286,0.0729,0.2543,0.3315,0.3206,0.3774,0.0802,0.0108,0.1506,0.0632
1600.00,2450.00,0.0224,0.024,0.041,0.031,0.0731,0.2204,0.2796,0.2702,0.3205,0.0717,0.0107,0.1513,0.0675
1650.00,2450.00,0.0228,0.0247,0.0409,0.0329,0.0734,0.2038,0.2553,0.2472,0.2942,0.067,0.0107,0.1531,0.0701
1700.00,2450.00,0.0227,0.0243,0.0414,0.0317,0.0745,0.2189,0.2757,0.2695,0.3178,0.0669,0.0107,0.1556,0.0693
1750.00,2450.00,0.0228,0.0247,0.0408,0.033,0.0746,0.2067,0.2578,0.2523,0.2981,0.0666,0.0108,0.1612,0.0743
1800.00,2450.00,0.0241,0.0276,0.0423,0.0427,0.0795,0.1819,0.2254,0.2219,0.2653,0.0641,0.0108,0.1976,0.1039
1850.00,2450.00,0.025,0.0285,0.044,0.0461,0.0822,0.1862,0.2328,0.2301,0.2757,0.0653,0.0107,0.219,0.1216
1900.00,2450.00,0.0241,0.0263,0.0466,0.0369,0.0854,0.2416,0.3031,0.2985,0.3491,0.0712,0.0107,0.1872,0.0902
1950.00,2450.00,0.0234,0.0256,0.0456,0.0346,0.083,0.242,0.3041,0.2969,0.3484,0.074,0.0105,0.1716,0.0774
2000.00,2450.00,0.0232,0.0253,0.0446,0.0341,0.0804,0.2391,0.3035,0.2953,0.3477,0.0758,0.0105,0.1638,0.0732
2050.00,2450.00,0.0228,0.0248,0.0446,0.0324,0.0803,0.2449,0.3116,0.3052,0.3591,0.0754,0.0105,0.1586,0.0696
2100.00,2450.00,0.0223,0.0249,0.0457,0.0319,0.082,0.2547,0.3249,0.3182,0.3753,0.0785,0.0105,0.1605,0.0698
2150.00,2450.00,0.0223,0.0249,0.0464,0.0316,0.0827,0.2635,0.3393,0.3316,0.3918,0.0823,0.0106,0.1614,0.0696
2200.00,2450.00,0.0227,0.0254,0.0475,0.0316,0.0839,0.269,0.3499,0.3424,0.404,0.0856,0.0106,0.1622,0.0697
2250.00,2450.00,0.0233,0.0264,0.049,0.033,0.087,0.2835,0.3728,0.367,0.4304,0.0893,0.0105,0.1692,0.0739
6650.00,2450.00,0.0284,0.0329,0.0598,0.0425,0.1028,0.2984,0.3848,0.3752,0.4409,0.0909,0.0107,0.2099,0.0976
6700.00,2450.00,0.0265,0.0292,0.0526,0.0366,0.0897,0.272,0.3493,0.3391,0.3974,0.0855,0.0107,0.1932,0.0895
6750.00,2450.00,0.0257,0.0291,0.052,0.0359,0.0882,0.2701,0.3462,0.3362,0.3919,0.0843,0.0107,0.194,0.0899
6800.00,2450.00,0.0255,0.0286,0.0525,0.034,0.0894,0.2966,0.3858,0.3722,0.4342,0.0881,0.0107,0.1904,0.086
6850.00,2450.00,0.0257,0.0282,0.0522,0.034,0.0895,0.3063,0.4016,0.3858,0.4523,0.0896,0.0108,0.1881,0.0852
6900.00,2450.00,0.0264,0.0294,0.0488,0.0413,0.0865,0.2513,0.3274,0.3185,0.3772,0.0814,0.0107,0.204,0.1054
6950.00,2450.00,0.0277,0.031,0.0455,0.0504,0.0831,0.1728,0.2189,0.2163,0.2615,0.0655,0.0108,0.2279,0.1337
7000.00,2450.00,0.0283,0.0315,0.0446,0.0522,0.0831,0.1563,0.1944,0.1959,0.2346,0.0571,0.0108,0.2335,0.1349
7050.00,2450.00,0.0273,0.0294,0.0409,0.0539,0.0815,0.1443,0.1809,0.1862,0.2262,0.0543,0.0108,0.2655,0.1623
7100.00,2450.00,0.0258,0.0269,0.035,0.0568,0.0747,0.1094,0.1403,0.1502,0.1898,0.0515,0.0108,0.3139,0.207
7150.00,2450.00,0.025,0.0257,0.0325,0.0534,0.0683,0.0947,0.1215,0.1315,0.1674,0.0484,0.0108,0.3185,0.2145
7200.00,2450.00,0.0249,0.0262,0.033,0.0549,0.0691,0.0941,0.121,0.1304,0.1662,0.0471,0.0109,0.3294,0.2253
7250.00,2450.00,0.0252,0.0265,0.0329,0.0555,0.0695,0.0936,0.1206,0.131,0.167,0.0468,0.011,0.3418,0.2358
7300.00,2450.00,0.0252,0.0257,0.0315,0.0517,0.0653,0.0888,0.1144,0.1251,0.1596,0.0462,0.011,0.3416,0.235
7350.00,2450.00,0.0251,0.0256,0.0313,0.0511,0.064,0.0872,0.1126,0.123,0.1573,0.0451,0.011,0.3403,0.2341
7400.00,2450.00,0.025,0.0254,0.0311,0.0501,0.0628,0.0853,0.1098,0.12,0.1535,0.0444,0.011,0.3362,0.2321
7450.00,2450.00,0.025,0.0254,0.0309,0.0489,0.0611,0.0829,0.1062,0.1158,0.1485,0.0435,0.011,0.3303,0.2296
7500.00,2450.00,0.025,0.0254,0.0305,0.0468,0.0577,0.0778,0.0992,0.1071,0.1371,0.0411,0.011,0.3147,0.2235
7550.00,2450.00,0.0249,0.0251,0.0297,0.0438,0.0533,0.0713,0.0897,0.0961,0.1225,0.0377,0.011,0.2905,0.2125
7600.00,2450.00,0.025,0.0251,0.0293,0.0423,0.0507,0.0675,0.0837,0.0899,0.1137,0.0354,0.011,0.274,0.2045
7650.00,2450.00,0.0254,0.0253,0.0292,0.0415,0.0492,0.0659,0.0812,0.0867,0.1089,0.0345,0.011,0.271,0.2032
7700.00,2450.00,0.0258,0.0257,0.03,0.0424,0.0504,0.0671,0.0833,0.0884,0.1113,0.0346,0.011,0.2784,0.2083
7750.00,2450.00,0.0267,0.0275,0.0323,0.045,0.0537,0.072,0.0889,0.0937,0.1164,0.0351,0.0109,0.2744,0.2053
7800.00,2450.00,0.0273,0.0282,0.0338,0.0433,0.0543,0.0836,0.1022,0.1036,0.127,0.0373,0.0109,0.2333,0.1707
7850.00,2450.00,0.0264,0.026,0.0343,0.036,0.0556,0.1194,0.1486,0.146,0.1754,0.0434,0.0109,0.1722,0.1122
7900.00,2450.00,0.0253,0.0246,0.0364,0.0309,0.0617,0.1777,0.2267,0.2226,0.2621,0.0544,0.0109,0.1422,0.0748
7950.00,2450.00,0.0252,0.0259,0.0391,0.034,0.0684,0.1905,0.243,0.2369,0.2826,0.0618,0.0108,0.153,0.0746
8000.00,2450.00,0.0259,0.0269,0.0394,0.0366,0.0701,0.1754,0.2205,0.2135,0.2585,0.063,0.0108,0.1658,0.0822
8050.00,2450.00,0.0265,0.0268,0.0408,0.0347,0.0708,0.1969,0.25,0.2443,0.29,0.0625,0.0109,0.1659,0.0817
8100.00,2450.00,0.0283,0.0302,0.0461,0.0381,0.0752,0.2056,0.2596,0.2524,0.2972,0.0626,0.0109,0.1708,0.0866
8150.00,2450.00,0.0337,0.0419,0.0572,0.0567,0.0863,0.1853,0.2276,0.2205,0.2594,0.0583,0.0109,0.1767,0.0978
8200.00,2450.00,0.0341,0.0397,0.0528,0.0543,0.0786,0.1548,0.1883,0.1808,0.2134,0.0513,0.0109,0.1483,0.0834
8250.00,2450.00,0.0333,0.0327,0.043,0.0431,0.064,0.1302,0.1605,0.1564,0.183,0.0437,0.0109,0.1412,0.0836
8300.00,2450.00,0.0357,0.0431,0.051,0.0595,0.0707,0.1048,0.1246,0.1233,0.1478,0.0391,0.011,0.1999,0.1391
8350.00,2450.00,0.0382,0.0423,0.0487,0.0606,0.0694,0.0913,0.109,0.1111,0.1366,0.0383,0.0112,0.2493,0.178
8400.00,2450.00,0.0358,0.0347,0.0408,0.0515,0.063,0.0895,0.1101,0.1131,0.141,0.0398,0.0113,0.2606,0.1841
8450.00,2450.00,0.0334,0.0347,0.0422,0.0529,0.0672,0.1039,0.1281,0.1324,0.1621,0.0413,0.0115,0.2668,0.186
8500.00,2450.00,0.0327,0.0337,0.0403,0.0515,0.0636,0.0938,0.1153,0.1188,0.1469,0.0404,0.0116,0.2653,0.186
8550.00,2450.00,0.0333,0.0326,0.0376,0.0478,0.0571,0.0779,0.0948,0.0965,0.1217,0.038,0.0117,0.2368,0.163
8600.00,2450.00,0.0348,0.0348,0.0393,0.0487,0.0562,0.0727,0.0866,0.088,0.1099,0.0357,0.0117,0.2006,0.1312
8650.00,2450.00,0.0371,0.038,0.0428,0.0523,0.0594,0.0749,0.0884,0.0894,0.1091,0.0341,0.0118,0.1804,0.1149
8700.00,2450.00,0.0398,0.0397,0.0444,0.0536,0.0601,0.0745,0.0873,0.0872,0.1059,0.0334,0.0118,0.1792,0.1206
8750.00,2450.00,0.0422,0.0434,0.0484,0.0584,0.0646,0.0793,0.0924,0.0919,0.1122,0.034,0.0119,0.1937,0.1344
8800.00,2450.00,0.0431,0.0452,0.0507,0.0618,0.0687,0.0849,0.0994,0.0996,0.1209,0.0352,0.012,0.2056,0.1404
8850.00,2450.00,0.0436,0.0456,0.0514,0.0618,0.069,0.0849,0.0985,0.0975,0.1169,0.0351,0.0122,0.1781,0.114
8900.00,2450.00,0.0442,0.0477,0.0536,0.0633,0.0694,0.084,0.0965,0.0945,0.1124,0.0344,0.0123,0.1714,0.1136
8950.00,2450.00,0.0433,0.0437,0.0488,0.0572,0.064,0.0793,0.0916,0.0893,0.1084,0.0338,0.0124,0.1693,0.1134
9000.00,2450.00,0.04,0.0414,0.0463,0.0552,0.0619,0.0782,0.0906,0.0899,0.1091,0.0333,0.0126,0.187,0.1296
9050.00,2450.00,0.0373,0.0368,0.0409,0.0494,0.056,0.0715,0.0837,0.0834,0.1024,0.0333,0.0127,0.2067,0.1484
9100.00,2450.00,0.0352,0.0345,0.0387,0.047,0.0543,0.0714,0.084,0.0841,0.1041,0.0333,0.0126,0.2116,0.1514
9150.00,2450.00,0.0348,0.0362,0.0412,0.0487,0.0572,0.0765,0.089,0.0887,0.1087,0.0328,0.0125,0.1833,0.1254
9200.00,2450.00,0.0343,0.0349,0.0396,0.0476,0.0557,0.0732,0.0852,0.0856,0.1044,0.032,0.0125,0.1714,0.1179
9250.00,2450.00,0.0329,0.0319,0.036,0.0424,0.0496,0.0633,0.0739,0.0722,0.0875,0.0299,0.0125,0.1356,0.0935
9300.00,2450.00,0.0316,0.0316,0.0352,0.0412,0.0474,0.0596,0.0696,0.0677,0.0803,0.0271,0.0126,0.1151,0.0785
9350.00,2450.00,0.03,0.0281,0.0313,0.0367,0.0426,0.0537,0.0633,0.061,0.0724,0.0261,0.0127,0.1089,0.0741
9400.00,2450.00,0.0303,0.0291,0.0322,0.0383,0.044,0.056,0.0662,0.0662,0.0802,0.027,0.0129,0.1464,0.0999
9450.00,2450.00,0.0307,0.03,0.0331,0.0394,0.0452,0.0581,0.0684,0.0696,0.084,0.0284,0.0129,0.1637,0.1109
9500.00,2450.00,0.0315,0.0311,0.0344,0.0412,0.0473,0.0603,0.0713,0.0731,0.0874,0.0297,0.0131,0.1759,0.1213
9550.00,2450.00,0.0324,0.0327,0.0364,0.0435,0.0496,0.0633,0.0749,0.0768,0.0918,0.0301,0.0132,0.1867,0.1306
