X,Y,COND1,COND2,COND3,COND4,COND5,COND6
81.72919858,98.16643881,1.26047,7.87206,9.27968,8.82849,8.5102,8.51064
82.72589612,98.16643881,1.27216,7.99127,9.39186,8.91326,8.58653,8.56433
83.72259367,98.16643881,1.27592,8.0827,9.45751,8.94936,8.60774,8.57547
84.71929121,98.16643881,1.25183,8.07658,9.35977,8.81458,8.43541,8.43723
85.71598875,98.16643881,1.22774,8.07046,9.26202,8.6798,8.26309,8.29898
86.7126863,98.16643881,1.20365,8.06435,9.16428,8.54501,8.09076,8.16074
87.70938384,98.16643881,1.20608,8.02816,9.05678,8.41514,7.93313,8.03627
88.70608138,98.16643881,1.30923,7.87776,8.91223,8.30392,7.83131,7.96409
89.70277893,98.16643881,1.41238,7.72736,8.76768,8.1927,7.72949,7.89192
90.69947647,98.16643881,1.51552,7.57696,8.62313,8.08147,7.62767,7.81974
91.69617402,98.16643881,1.63589,7.48581,8.5273,8.00241,7.5509,7.76388
92.69287156,98.16643881,1.82726,7.63901,8.6324,8.05594,7.57746,7.77533
93.6895691,98.16643881,2.01863,7.79221,8.73749,8.10947,7.60401,7.78677
94.68626665,98.16643881,2.21,7.94541,8.84259,8.16301,7.63057,7.79822
95.68296419,98.16643881,2.33093,8.0446,8.91718,8.20696,7.65976,7.81528
96.67966173,98.16643881,2.1351,7.90086,8.8546,8.20781,7.70079,7.85759
97.67635928,98.16643881,1.93928,7.75713,8.79202,8.20865,7.74182,7.89991
98.67305682,98.16643881,1.74345,7.61339,8.72943,8.2095,7.78285,7.94222
99.66975436,98.16643881,1.57646,7.50964,8.69561,8.22621,7.83325,7.9895
100.6664519,98.16643881,1.55156,7.60293,8.80356,8.32112,7.92988,8.06119
101.6631495,98.16643881,1.2327,7.81389,9.01422,8.48835,8.08718,8.17408
102.659847,98.16643881,1.19983,7.95849,9.16701,8.61486,8.21036,8.26381
103.6565445,98.16643881,1.27232,8.08358,9.30112,8.72707,8.32048,8.34431
104.6532421,98.16643881,1.91745,8.10265,9.3338,8.76151,8.35966,8.37459
105.6499396,98.16643881,2.56258,8.12171,9.36648,8.79596,8.39884,8.40488
106.6466372,98.16643881,3.20771,8.14078,9.39915,8.83041,8.43802,8.43517
107.6433347,98.16643881,3.65739,8.17022,9.44871,8.88233,8.49688,8.48061
108.6400323,98.16643881,2.92761,8.26223,9.60013,9.03969,8.67449,8.61754
109.6367298,98.16643881,2.19783,8.35425,9.75155,9.19704,8.8521,8.75447
110.6334273,98.16643881,1.46805,8.44626,9.90298,9.3544,9.02971,8.8914
111.6301249,98.16643881,0.80937,8.5571,10.06288,9.51205,9.20247,9.02321
112.6268224,98.16643881,0.63119,8.79511,10.28008,9.67168,9.34244,9.12041
113.62352,98.16643881,0.45301,9.03312,10.49727,9.8313,9.48242,9.21761
114.6202175,98.16643881,0.27483,9.27114,10.71447,9.99093,9.6224,9.31481
115.6169151,98.16643881,0.12458,9.46492,10.88573,10.11298,9.72615,9.38573
116.6136126,98.16643881,0.18792,9.32049,10.7057,9.94774,9.55292,9.25572
117.6103102,98.16643881,0.25126,9.17605,10.52567,9.78249,9.37968,9.1257
118.6070077,98.16643881,0.3146,9.03162,10.34564,9.61724,9.20645,8.99568
119.6037052,98.16643881,0.38515,8.88817,10.1647,9.45007,9.03046,8.86339
120.6004028,98.16643881,0.51887,8.7534,9.9757,9.26609,8.83035,8.71113
121.5971003,98.16643881,0.65259,8.61862,9.7867,9.0821,8.63024,8.55886
122.5937979,98.16643881,0.78631,8.48385,9.5977,8.89812,8.43013,8.4066
123.5904954,98.16643881,0.89764,8.36107,9.43148,8.73895,8.25872,8.27665
124.587193,98.16643881,0.7802,8.36091,9.49798,8.83335,8.38066,8.37476
125.5838905,98.16643881,0.66275,8.36074,9.56449,8.92775,8.50259,8.47287
126.580588,98.16643881,0.54531,8.36058,9.631,9.02216,8.62453,8.57098
127.5772856,98.16643881,0.42644,8.3489,9.67309,9.08912,8.71423,8.6439
128.5739831,98.16643881,0.29017,8.19705,9.4179,8.82192,8.41143,8.41013
129.5706807,98.16643881,0.15391,8.0452,9.16271,8.55473,8.10863,8.17635
130.5673782,98.16643881,0.01764,7.89335,8.90753,8.28754,7.80582,7.94258
131.5640758,98.16643881,-0.10488,7.76433,8.69349,8.06447,7.55365,7.74806
132.5607733,98.16643881,-0.02174,7.97696,9.09539,8.50181,8.05925,8.14105
133.5574708,98.16643881,0.06141,8.18959,9.49729,8.93915,8.56486,8.53405
134.5541684,98.16643881,0.14455,8.40222,9.89919,9.37648,9.07046,8.92704
135.5508659,98.16643881,0.23399,8.60187,10.29276,9.8101,9.57487,9.31991
136.5475635,98.16643881,0.44469,8.55145,10.52591,10.17212,10.0563,9.7105
137.544261,98.16643881,0.65538,8.50104,10.75907,10.53414,10.53774,10.10108
138.5409586,98.16643881,0.86607,8.45063,10.99222,10.89616,11.01917,10.49166
139.5376561,98.16643881,1.07176,8.4031,11.20825,11.23209,11.46612,10.85431
140.5343537,98.16643881,1.14411,8.43253,10.96714,10.87187,10.99284,10.47165
141.5310512,98.16643881,1.21646,8.46196,10.72603,10.51165,10.51956,10.08899
14.95046315,97.16474045,1.48001,6.90728,9.1096,9.18864,9.24328,9.16288
15.9471607,97.16474045,1.48089,7.16161,9.37118,9.40104,9.44685,9.31019
16.94385824,97.16474045,1.12814,7.45751,9.67751,9.65096,9.68733,9.48449
17.94055579,97.16474045,0.77539,7.75341,9.98383,9.90088,9.92781,9.6588
18.93725333,97.16474045,0.42265,8.0493,10.29016,10.15081,10.1683,9.83311
19.93395087,97.16474045,0.20943,8.39959,10.55098,10.30232,10.2666,9.88952
20.93064842,97.16474045,0.17838,8.82087,10.7524,10.32535,10.17929,9.79199
21.92734596,97.16474045,0.14732,9.24216,10.95382,10.34837,10.09197,9.69446
22.9240435,97.16474045,0.11627,9.66345,11.15524,10.3714,10.00465,9.59693
23.92074105,97.16474045,0.20588,9.92845,11.27577,10.37714,9.93843,9.5265
24.91743859,97.16474045,0.4618,9.97805,11.28481,10.35904,9.90128,9.4934
25.91413613,97.16474045,0.71771,10.02764,11.29384,10.34093,9.86413,9.46029
26.91083368,97.16474045,0.97362,10.07724,11.30288,10.32283,9.82698,9.42719
27.90753122,97.16474045,1.01609,10.10832,11.31539,10.3212,9.81623,9.41654
28.90422877,97.16474045,0.74787,10.11244,11.33294,10.34353,9.84392,9.43854
29.90092631,97.16474045,0.71362,9.87005,11.14318,10.22552,9.75889,9.38584
30.89762385,97.16474045,0.6493,9.80039,11.08613,10.18806,9.72987,9.367
31.8943214,97.16474045,0.67128,9.67488,10.97467,10.10823,9.66167,9.32026
32.89101894,97.16474045,0.82603,9.46349,10.7795,9.96324,9.5332,9.2306
33.88771648,97.16474045,0.98078,9.2521,10.58433,9.81826,9.40473,9.14093
34.88441403,97.16474045,1.13553,9.04071,10.38916,9.67327,9.27626,9.05126
35.88111157,97.16474045,1.23294,8.95864,10.30514,9.60529,9.21129,9.0043
36.87780911,97.16474045,1.23709,9.08693,10.40192,9.66257,9.2496,9.02682
37.87450666,97.16474045,1.24124,9.21521,10.49871,9.71984,9.28791,9.04934
38.8712042,97.16474045,1.24539,9.3435,10.59549,9.77712,9.32623,9.07185
39.86790175,97.16474045,1.18013,9.35939,10.61726,9.79809,9.34888,9.08905
40.86459929,97.16474045,0.99543,9.18182,10.50991,9.75655,9.34459,9.09709
41.86129683,97.16474045,0.81072,9.00425,10.40257,9.71501,9.34029,9.10514
42.85799438,97.16474045,0.62601,8.82667,10.29522,9.67348,9.336,9.11318
43.85469192,97.16474045,0.48863,8.69885,10.20101,9.61957,9.30191,9.09403
44.85138946,97.16474045,0.43753,8.66172,10.13077,9.54311,9.2135,9.02531
45.84808701,97.16474045,0.38644,8.6246,10.06053,9.46665,9.12509,8.95659
46.84478455,97.16474045,0.33534,8.58747,9.99029,9.39019,9.03669,8.88787
47.84148209,97.16474045,0.31238,8.56943,9.94281,9.33412,8.9693,8.83483
48.83817964,97.16474045,0.34378,8.58826,9.93933,9.31745,8.94255,8.81208
49.83487718,97.16474045,0.37519,8.6071,9.93586,9.30078,8.91579,8.78934
50.83157473,97.16474045,0.4066,8.62594,9.93239,9.28412,8.88904,8.7666
51.82827227,97.16474045,0.43634,8.66606,9.9944,9.34705,8.95914,8.8204
52.82496981,97.16474045,0.46267,8.74981,10.19076,9.57327,9.22797,9.03125
53.82166736,97.16474045,0.489,8.83357,10.38712,9.79949,9.49679,9.24209
54.8183649,97.16474045,0.51533,8.91732,10.58348,10.02571,9.76561,9.45294
55.81506244,97.16474045,0.54428,9.02452,10.73526,10.17412,9.92745,9.57619
56.81175999,97.16474045,0.57895,9.18284,10.78987,10.15288,9.85603,9.50849
57.80845753,97.16474045,0.61362,9.34115,10.84448,10.13164,9.78462,9.44079
58.80515508,97.16474045,0.64828,9.49947,10.89909,10.1104,9.71321,9.37308
59.80185262,97.16474045,0.67685,9.56141,10.90804,10.08448,9.66254,9.32831
60.79855016,97.16474045,0.69126,9.39977,10.81107,10.04774,9.66,9.33674
61.79524771,97.16474045,0.70568,9.23812,10.7141,10.01099,9.65747,9.34516
62.79194525,97.16474045,0.7201,9.07648,10.61713,9.97424,9.65493,9.35359
63.78864279,97.16474045,0.75453,8.92335,10.49184,9.89202,9.59131,9.31232
64.78534034,97.16474045,0.83848,8.7913,10.2965,9.69735,9.37665,9.14818
65.78203788,97.16474045,0.92243,8.65925,10.10117,9.50268,9.16199,8.98403
66.77873542,97.16474045,1.00638,8.52719,9.90583,9.30801,8.94732,8.81988
67.77543297,97.16474045,1.06488,8.42047,9.77396,9.18755,8.82144,8.72552
68.77213051,97.16474045,1.05615,8.38063,9.80969,9.26303,8.92997,8.81541
69.76882806,97.16474045,1.04742,8.34079,9.84542,9.33852,9.03851,8.90531
70.7655256,97.16474045,1.0387,8.30096,9.88114,9.41401,9.14704,8.99521
71.76222314,97.16474045,1.0066,8.30806,9.94001,9.49304,9.24712,9.07526
72.75892069,97.16474045,0.90847,8.44778,10.06424,9.58211,9.3233,9.1275
73.75561823,97.16474045,0.81034,8.58751,10.18847,9.67118,9.39949,9.17975
74.75231577,97.16474045,0.71221,8.72723,10.31271,9.76025,9.47567,9.23199
75.74901332,97.16474045,0.64003,8.77162,10.33665,9.76654,9.47146,9.22572
76.74571086,97.16474045,0.64648,8.52721,10.0568,9.52206,9.22369,9.04222
77.7424084,97.16474045,0.65294,8.2828,9.77694,9.27757,8.97592,8.85872
78.73910595,97.16474045,0.65939,8.03839,9.49708,9.03309,8.72816,8.67521
79.73580349,97.16474045,0.68809,7.86493,9.29192,8.85029,8.54033,8.53534
80.73250104,97.16474045,0.78926,7.92251,9.33,8.86839,8.54771,8.53755
81.72919858,97.16474045,0.89043,7.98009,9.36808,8.8865,8.55509,8.53975
82.72589612,97.16474045,0.99159,8.03768,9.40615,8.9046,8.56246,8.54196
83.72259367,97.16474045,1.09759,8.0762,9.41553,8.89388,8.53792,8.51972
84.71929121,97.16474045,1.22055,8.0478,9.32411,8.78196,8.4013,8.41164
85.71598875,97.16474045,1.34351,8.0194,9.23269,8.67004,8.26467,8.30357
86.7126863,97.16474045,1.46646,7.991,9.14127,8.55811,8.12805,8.19549
87.70938384,97.16474045,1.55333,7.94938,9.04547,8.44821,7.99772,8.09333
88.70608138,97.16474045,1.50314,7.85757,8.93303,8.346,7.89125,8.01362
89.70277893,97.16474045,1.45295,7.76576,8.82059,8.24378,7.78477,7.93391
90.69947647,97.16474045,1.40276,7.67395,8.70814,8.14156,7.6783,7.8542
91.69617402,97.16474045,1.39148,7.62159,8.63633,8.07238,7.60352,7.79743
92.69287156,97.16474045,1.54071,7.7319,8.73209,8.13941,7.65942,7.83525
93.6895691,97.16474045,1.68995,7.8422,8.82785,8.20644,7.71532,7.87308
94.68626665,97.16474045,1.83918,7.95251,8.92361,8.27346,7.77122,7.91091
95.68296419,97.16474045,1.95655,8.01758,8.98699,8.32277,7.81681,7.94337
96.67966173,97.16474045,1.93065,7.87922,8.90475,8.29241,7.81604,7.95171
97.67635928,97.16474045,1.90475,7.74087,8.82252,8.26204,7.81527,7.96005
98.67305682,97.16474045,1.87886,7.60252,8.74029,8.23167,7.8145,7.96839
99.66975436,97.16474045,1.85447,7.49458,8.68257,8.2171,7.82568,7.98438
100.6664519,97.16474045,1.83755,7.53657,8.74568,8.28041,7.89575,8.03803
101.6631495,97.16474045,1.52667,7.69623,8.9115,8.41603,8.0265,8.13288
102.659847,97.16474045,1.50177,7.78952,9.01945,8.51094,8.12312,8.20457
103.6565445,97.16474045,1.53223,7.87599,9.11826,8.59717,8.21044,8.26922
104.6532421,97.16474045,1.86355,7.92532,9.16749,8.63623,8.24716,8.29557
105.6499396,97.16474045,2.19487,7.97465,9.21672,8.67528,8.28388,8.32192
106.6466372,97.16474045,2.52618,8.02398,9.26595,8.71434,8.3206,8.34826
107.6433347,97.16474045,2.76634,8.08164,9.32952,8.76854,8.37457,8.38795
108.6400323,97.16474045,2.45641,8.18958,9.47967,8.91416,8.5326,8.5081
109.6367298,97.16474045,2.14648,8.29751,9.62981,9.05978,8.69064,8.62825
110.6334273,97.16474045,1.83655,8.40544,9.77995,9.20541,8.84867,8.7484
111.6301249,97.16474045,1.53534,8.5219,9.9342,9.35153,9.00499,8.86662
112.6268224,97.16474045,1.29306,8.69599,10.11618,9.50106,9.14969,8.97176
113.62352,97.16474045,1.05079,8.87009,10.29817,9.6506,9.2944,9.0769
114.6202175,97.16474045,0.80851,9.04418,10.48015,9.80013,9.4391,9.18204
115.6169151,97.16474045,0.5842,9.19678,10.63456,9.92396,9.55659,9.26668
116.6136126,97.16474045,0.49729,9.185,10.57808,9.85122,9.46593,9.19451
117.6103102,97.16474045,0.41037,9.17322,10.52159,9.77847,9.37528,9.12235
118.6070077,97.16474045,0.32345,9.16144,10.46511,9.70573,9.28463,9.05018
119.6037052,97.16474045,0.25767,9.13268,10.39324,9.62175,9.18419,8.97123
120.6004028,97.16474045,0.3772,8.95512,10.18647,9.43922,8.99785,8.83282
121.5971003,97.16474045,0.49673,8.77756,9.97969,9.2567,8.81151,8.69441
122.5937979,97.16474045,0.61627,8.59999,9.77292,9.07417,8.62518,8.556
123.5904954,97.16474045,0.72175,8.43663,9.58622,8.91126,8.46021,8.43386
124.587193,97.16474045,0.68375,8.41835,9.6046,8.94872,8.51367,8.47805
125.5838905,97.16474045,0.64574,8.40006,9.62299,8.98619,8.56712,8.52224
126.580588,97.16474045,0.60773,8.38178,9.64137,9.02365,8.62057,8.56642
127.5772856,97.16474045,0.56489,8.35772,9.64486,9.04359,8.653,8.59407
128.5739831,97.16474045,0.46315,8.26335,9.46689,8.85006,8.42934,8.42024
129.5706807,97.16474045,0.36141,8.16897,9.28892,8.65653,8.20568,8.24642
130.5673782,97.16474045,0.25968,8.0746,9.11094,8.463,7.98202,8.0726
131.5640758,97.16474045,0.16452,7.9911,8.95907,8.29969,7.79436,7.92703
132.5607733,97.16474045,0.16793,8.07043,9.19775,8.58868,8.14546,8.20435
133.5574708,97.16474045,0.17133,8.14976,9.43643,8.87768,8.49655,8.48167
134.5541684,97.16474045,0.17473,8.2291,9.67512,9.16667,8.84765,8.759
135.5508659,97.16474045,0.18503,8.30224,9.91109,9.45568,9.20049,9.03812
136.5475635,97.16474045,0.32807,8.25629,10.09497,9.74504,9.58687,9.35195
137.544261,97.16474045,0.47111,8.21034,10.27884,10.0344,9.97325,9.66577
138.5409586,97.16474045,0.61415,8.16439,10.46272,10.32376,10.35964,9.9796
139.5376561,97.16474045,0.75659,8.12842,10.63964,10.59705,10.72249,10.27384
140.5343537,97.16474045,0.88282,8.35888,10.63114,10.44136,10.45743,10.04568
141.5310512,97.16474045,1.00906,8.58934,10.62264,10.28566,10.19238,9.81751
14.95046315,96.1630421,1.9002,6.82142,9.04629,9.15239,9.22032,9.14997
15.9471607,96.1630421,1.90798,7.20825,9.41161,9.42929,9.47036,9.32608
16.94385824,96.1630421,1.47492,7.66707,9.83812,9.74809,9.75451,9.52497
17.94055579,96.1630421,1.04186,8.12589,10.26464,10.06689,10.03867,9.72386
18.93725333,96.1630421,0.6088,8.58471,10.69115,10.38569,10.32282,9.92275
19.93395087,96.1630421,0.30377,8.95807,10.96154,10.53638,10.41365,9.97165
20.93064842,96.1630421,0.16592,9.21986,11.02809,10.46758,10.25208,9.82472
21.92734596,96.1630421,0.02807,9.48164,11.09464,10.39879,10.09052,9.67779
22.9240435,96.1630421,-0.10979,9.74343,11.1612,10.32999,9.92896,9.53086
23.92074105,96.1630421,-0.04899,9.92444,11.21943,10.29974,9.83961,9.44725
24.91743859,96.1630421,0.28559,9.99414,11.26619,10.32261,9.84978,9.45092
25.91413613,96.1630421,0.62017,10.06383,11.31296,10.34548,9.85995,9.45459
26.91083368,96.1630421,0.95475,10.13352,11.35972,10.36836,9.87012,9.45826
27.90753122,96.1630421,1.01139,10.1846,11.4004,10.39421,9.8893,9.47038
28.90422877,96.1630421,0.66345,10.20858,11.43223,10.42439,9.92161,9.49482
29.90092631,96.1630421,0.47964,10.11655,11.3505,10.36586,9.8716,9.46055
30.89762385,96.1630421,0.21142,10.12067,11.36806,10.38819,9.89929,9.48256
31.8943214,96.1630421,0.14592,10.00485,11.27859,10.33351,9.86087,9.45915
32.89101894,96.1630421,0.39229,9.70454,11.02448,10.16037,9.72076,9.36588
33.88771648,96.1630421,0.63865,9.40422,10.77037,9.98724,9.58065,9.27261
34.88441403,96.1630421,0.88501,9.10391,10.51626,9.81411,9.44055,9.17934
35.88111157,96.1630421,1.11024,8.99106,10.40805,9.73102,9.36462,9.12556
36.87780911,96.1630421,1.30111,9.18313,10.53718,9.79439,9.39309,9.13603
37.87450666,96.1630421,1.49198,9.3752,10.6663,9.85777,9.42155,9.14649
38.8712042,96.1630421,1.68284,9.56727,10.79543,9.92115,9.45002,9.15695
39.86790175,96.1630421,1.68048,9.61856,10.83975,9.95202,9.47563,9.17424
40.86459929,96.1630421,1.34551,9.42753,10.73809,9.92694,9.49633,9.20326
41.86129683,96.1630421,1.01054,9.23649,10.63643,9.90187,9.51703,9.23228
42.85799438,96.1630421,0.67556,9.04546,10.53478,9.87679,9.53772,9.2613
43.85469192,96.1630421,0.45156,8.86967,10.40762,9.80606,9.49524,9.23851
44.85138946,96.1630421,0.42987,8.72166,10.23399,9.65211,9.33758,9.12126
45.84808701,96.1630421,0.40819,8.57365,10.06035,9.49815,9.17992,9.004
46.84478455,96.1630421,0.3865,8.42565,9.88672,9.3442,9.02226,8.88675
47.84148209,96.1630421,0.36804,8.34503,9.77285,9.23299,8.90107,8.79447
48.83817964,96.1630421,0.3558,8.39467,9.77452,9.20441,8.85038,8.75047
49.83487718,96.1630421,0.34357,8.44432,9.77618,9.17583,8.79968,8.70647
50.83157473,96.1630421,0.33133,8.49396,9.77785,9.14725,8.74899,8.66247
51.82827227,96.1630421,0.33427,8.57941,9.87384,9.23011,8.83223,8.72391
52.82496981,96.1630421,0.36834,8.7383,10.16335,9.54158,9.19025,9.00164
53.82166736,96.1630421,0.40241,8.8972,10.45286,9.85305,9.54826,9.27938
54.8183649,96.1630421,0.43648,9.0561,10.74237,10.16452,9.90627,9.55712
55.81506244,96.1630421,0.4815,9.21248,10.95225,10.36464,10.12122,9.71992
56.81175999,96.1630421,0.5504,9.36334,10.9885,10.32202,10.02428,9.63216
57.80845753,96.1630421,0.6193,9.5142,11.02476,10.2794,9.92733,9.54439
58.80515508,96.1630421,0.68821,9.66506,11.06101,10.23678,9.83039,9.45663
59.80185262,96.1630421,0.72922,9.71216,11.04938,10.19093,9.7581,9.39542
60.79855016,96.1630421,0.70552,9.51853,10.92664,10.13758,9.74301,9.39582
61.79524771,96.1630421,0.68182,9.3249,10.80391,10.08423,9.72792,9.39623
62.79194525,96.1630421,0.65813,9.13127,10.68117,10.03088,9.71284,9.39663
63.78864279,96.1630421,0.65176,8.9491,10.53171,9.93251,9.63644,9.34696
64.78534034,96.1630421,0.68825,8.79525,10.31618,9.72279,9.4084,9.17346
65.78203788,96.1630421,0.72475,8.6414,10.10065,9.51307,9.18036,8.99997
66.77873542,96.1630421,0.76124,8.48755,9.88512,9.30335,8.95232,8.82647
67.77543297,96.1630421,0.82238,8.37922,9.75237,9.18264,8.82656,8.73231
68.77213051,96.1630421,0.94859,8.3911,9.8382,9.29694,8.97085,8.84762
69.76882806,96.1630421,1.07481,8.40297,9.92404,9.41125,9.11514,8.96294
70.7655256,96.1630421,1.20103,8.41485,10.00988,9.52556,9.25944,9.07826
71.76222314,96.1630421,1.2796,8.45494,10.10275,9.63226,9.38607,9.17753
72.75892069,96.1630421,1.22357,8.57474,10.2155,9.71746,9.46279,9.2315
73.75561823,96.1630421,1.16754,8.69454,10.32825,9.80267,9.53952,9.28547
74.75231577,96.1630421,1.1115,8.81434,10.441,9.88787,9.61624,9.33944
75.74901332,96.1630421,1.00908,8.85449,10.46462,9.89634,9.61602,9.33666
76.74571086,96.1630421,0.76612,8.65334,10.21824,9.67236,9.38271,9.16199
77.7424084,96.1630421,0.52316,8.4522,9.97186,9.44838,9.1494,8.98731
78.73910595,96.1630421,0.28019,8.25106,9.72549,9.2244,8.91609,8.81264
79.73580349,96.1630421,0.1391,8.09622,9.52853,9.04163,8.72313,8.66742
80.73250104,96.1630421,0.32974,8.09217,9.4925,8.99307,8.66155,8.61814
81.72919858,96.1630421,0.52038,8.08812,9.45647,8.94451,8.59997,8.56887
82.72589612,96.1630421,0.71103,8.08408,9.42045,8.89595,8.53839,8.51959
83.72259367,96.1630421,0.91926,8.06969,9.37354,8.83841,8.4681,8.46396
84.71929121,96.1630421,1.18927,8.01901,9.28845,8.74934,8.36718,8.38606
85.71598875,96.1630421,1.45927,7.96833,9.20336,8.66028,8.26626,8.30815
86.7126863,96.1630421,1.72928,7.91765,9.11827,8.57121,8.16534,8.23024
87.70938384,96.1630421,1.90058,7.8706,9.03417,8.48128,8.0623,8.15039
88.70608138,96.1630421,1.69705,7.83739,8.95383,8.38807,7.95118,8.06315
89.70277893,96.1630421,1.49352,7.80417,8.87349,8.29486,7.84006,7.9759
90.69947647,96.1630421,1.28999,7.77095,8.79316,8.20165,7.72894,7.88865
91.69617402,96.1630421,1.14708,7.75737,8.74537,8.14235,7.65614,7.83097
92.69287156,96.1630421,1.25417,7.82478,8.83178,8.22287,7.74138,7.89518
93.6895691,96.1630421,1.36126,7.89219,8.9182,8.3034,7.82662,7.95939
94.68626665,96.1630421,1.46836,7.9596,9.00462,8.38392,7.91186,8.0236
95.68296419,96.1630421,1.58217,7.99056,9.05679,8.43859,7.97385,8.07147
96.67966173,96.1630421,1.7262,7.85758,8.95491,8.37701,7.93128,8.04583
97.67635928,96.1630421,1.87023,7.72461,8.85303,8.31543,7.88872,8.0202
98.67305682,96.1630421,2.01426,7.59164,8.75115,8.25385,7.84615,7.99456
99.66975436,96.1630421,2.13249,7.47952,8.66953,8.208,7.8181,7.97926
100.6664519,96.1630421,2.12355,7.47021,8.6878,8.2397,7.86162,8.01487
101.6631495,96.1630421,1.82063,7.57856,8.80878,8.34372,7.96582,8.09168
102.659847,96.1630421,1.80371,7.62056,8.87189,8.40702,8.03589,8.14534
103.6565445,96.1630421,1.79214,7.66839,8.93541,8.46727,8.1004,8.19413
104.6532421,96.1630421,1.80965,7.74799,9.00119,8.51094,8.13466,8.21654
105.6499396,96.1630421,1.82715,7.82759,9.06697,8.5546,8.16892,8.23895
106.6466372,96.1630421,1.84465,7.90718,9.13275,8.59826,8.20318,8.26136
107.6433347,96.1630421,1.8753,7.99307,9.21034,8.65475,8.25226,8.29528
108.6400323,96.1630421,1.98521,8.11692,9.3592,8.78864,8.39072,8.39865
109.6367298,96.1630421,2.09513,8.24077,9.50806,8.92252,8.52918,8.50203
110.6334273,96.1630421,2.20505,8.36461,9.65693,9.05641,8.66764,8.6054
111.6301249,96.1630421,2.26131,8.4867,9.80552,9.19101,8.80751,8.71002
112.6268224,96.1630421,1.95494,8.59688,9.95229,9.33045,8.95694,8.82311
113.62352,96.1630421,1.64857,8.70705,10.09906,9.46989,9.10637,8.93619
114.6202175,96.1630421,1.3422,8.81723,10.24583,9.60933,9.2558,9.04928
115.6169151,96.1630421,1.04383,8.92864,10.38338,9.73493,9.38702,9.14763
116.6136126,96.1630421,0.80665,9.04951,10.45045,9.7547,9.37895,9.13331
117.6103102,96.1630421,0.56948,9.17038,10.51752,9.77446,9.37089,9.11899
118.6070077,96.1630421,0.3323,9.29125,10.58458,9.79422,9.36282,9.10467
119.6037052,96.1630421,0.13019,9.37719,10.62179,9.79342,9.33791,9.07907
120.6004028,96.1630421,0.23554,9.15684,10.39724,9.61236,9.16535,8.95451
121.5971003,96.1630421,0.34088,8.93649,10.17269,9.43129,8.99279,8.82995
122.5937979,96.1630421,0.44622,8.71614,9.94814,9.25023,8.82023,8.7054
123.5904954,96.1630421,0.54587,8.51219,9.74095,9.08357,8.66171,8.59107
124.587193,96.1630421,0.5873,8.47579,9.71122,9.0641,8.64668,8.58134
125.5838905,96.1630421,0.62872,8.43939,9.68148,9.04462,8.63165,8.5716
126.580588,96.1630421,0.67015,8.40298,9.65175,9.02515,8.61661,8.56187
127.5772856,96.1630421,0.70333,8.36655,9.61662,8.99806,8.59176,8.54423
128.5739831,96.1630421,0.63613,8.32965,9.51587,8.8782,8.44725,8.43036
129.5706807,96.1630421,0.56892,8.29275,9.41512,8.75833,8.30273,8.31649
130.5673782,96.1630421,0.50171,8.25585,9.31436,8.63847,8.15822,8.20261
131.5640758,96.1630421,0.43393,8.21788,9.22465,8.53492,8.03507,8.106
132.5607733,96.1630421,0.35759,8.16391,9.30011,8.67556,8.23166,8.26765
133.5574708,96.1630421,0.28125,8.10994,9.37558,8.81621,8.42825,8.4293
134.5541684,96.1630421,0.20491,8.05597,9.45104,8.95685,8.62484,8.59096
135.5508659,96.1630421,0.13606,8.00262,9.52943,9.10125,8.82611,8.75633
136.5475635,96.1630421,0.21145,7.96112,9.66402,9.31795,9.11744,8.9934
137.544261,96.1630421,0.28685,7.91963,9.79862,9.53466,9.40877,9.23046
138.5409586,96.1630421,0.36224,7.87814,9.93321,9.75136,9.7001,9.46753
139.5376561,96.1630421,0.44141,7.85374,10.07104,9.962,9.97886,9.69337
140.5343537,96.1630421,0.62153,8.28523,10.29515,10.01084,9.92202,9.61971
141.5310512,96.1630421,0.80165,8.71672,10.51925,10.05967,9.86519,9.54604
13.95376561,95.16134374,1.37501,6.25728,8.5635,8.81943,8.94715,8.96674
14.95046315,95.16134374,1.66259,6.80087,9.06144,9.18667,9.27029,9.19151
15.9471607,95.16134374,1.71907,7.43704,9.6027,9.55765,9.57254,9.39347
16.94385824,95.16134374,1.48962,8.18775,10.19759,9.93326,9.84895,9.56723
17.94055579,95.16134374,1.26017,8.93845,10.79247,10.30887,10.12535,9.74098
18.93725333,95.16134374,1.03072,9.68916,11.38735,10.68448,10.40175,9.91474
19.93395087,95.16134374,0.79006,10.08393,11.66804,10.83644,10.48827,9.95878
20.93064842,95.16134374,0.53477,10.014,11.53855,10.69641,10.3269,9.83348
21.92734596,95.16134374,0.27948,9.94407,11.40905,10.55638,10.16552,9.70818
22.9240435,95.16134374,0.02419,9.87413,11.27955,10.41634,10.00414,9.58288
23.92074105,95.16134374,-0.03425,9.87636,11.24257,10.36252,9.93403,9.52633
24.91743859,95.16134374,0.17863,9.97803,11.33309,10.4275,9.98969,9.56452
25.91413613,95.16134374,0.39151,10.0797,11.42361,10.49249,10.04535,9.60272
26.91083368,95.16134374,0.60438,10.18138,11.51413,10.55747,10.101,9.64091
27.90753122,95.16134374,0.65581,10.21635,11.53828,10.56992,10.10735,9.64375
28.90422877,95.16134374,0.47223,10.15423,11.46581,10.50588,10.04193,9.59514
