X,Y,K,U,Th,TC
7700,8150,16.54344,4.18237,6.73171,467.80687
7750,8150,13.58486,1.175,3.62283,389.70916
7800,8150,13.83225,-0.81816,1.3537,351.47615
7850,8150,14.77209,-1.55263,0.30739,326.62688
7900,8150,15.03282,-1.99414,1.96657,301.97192
7950,8150,9.42255,-1.96157,1.46394,256.10916
8000,8150,2.94228,-1.60405,1.15593,213.17765
8050,8150,-2.40625,-1.20974,1.23816,187.62657
8100,8150,-5.64695,-0.99753,1.75928,189.95254
8150,8150,-4.49888,-0.24703,-0.42182,188.3086
8200,8150,-2.76375,0.04997,-1.95634,188.80117
8250,8150,-2.26711,0.58905,-2.35418,193.62799
8300,8150,-3.76817,1.74563,-1.76561,200.92846
8350,8150,-3.28327,1.63131,-1.35512,195.42507
8400,8150,-2.70129,0.8909,-0.7288,190.57552
8450,8150,-2.76453,-0.10725,-0.09909,184.40507
8500,8150,-3.75424,-0.7471,0.20972,176.06399
8550,8150,-2.17262,-1.75782,-0.2279,166.05403
8600,8150,1.19524,-2.69099,-0.2997,170.60508
8650,8150,6.81972,-3.72959,0.07253,197.17454
8700,8150,13.16524,-3.7441,1.03878,249.00491
8750,8150,11.00573,-0.36166,2.42845,296.63493
8800,8150,15.03619,3.30385,4.61327,395.25613
8850,8150,21.63605,6.6529,6.13487,517.6286
8900,8150,28.1084,9.58953,7.08743,639.72577
8950,8150,35.15322,11.65007,10.99247,765.50548
9000,8150,43.93191,14.81708,14.99751,900.64474
9400,8150,37.58385,3.99876,12.03005,600.97362
9450,8150,22.15246,-0.36007,6.78984,299.72296
9500,8150,11.38182,-3.27079,3.42935,76.1998
9550,8150,7.21139,-2.62351,2.16047,0.36875
9600,8150,6.43149,2.14943,2.28637,45.13699
9650,8150,7.82456,7.73255,2.61842,148.37298
9700,8150,9.8188,11.41813,2.54765,256.06489
9750,8150,11.28645,12.97532,2.17958,326.10262
9800,8150,15.78899,11.53063,4.75122,391.99319
9850,8150,19.95198,10.53286,6.72067,430.77229
9900,8150,23.18781,10.0231,7.3367,444.29131
6400,8100,24.76267,13.84722,7.25929,241.39119
6450,8100,20.89584,12.37783,5.9692,198.08929
6500,8100,17.92347,11.03065,5.2146,165.60584
6550,8100,16.14548,9.77581,4.95903,147.59309
6600,8100,14.57567,8.04567,4.35771,138.24536
6650,8100,12.18979,6.44509,3.26704,134.15487
6700,8100,8.65261,5.46827,1.8695,135.48201
6750,8100,5.5552,4.02483,0.43673,147.3581
6800,8100,3.06254,1.94401,-0.84994,176.90373
6850,8100,1.878,0.24824,-0.93376,238.96528
6900,8100,11.38211,4.05745,5.49834,397.45478
6950,8100,20.26885,7.89951,12.80712,574.85295
7000,8100,25.01851,9.26636,17.00411,725.61812
7400,8100,25.0014,7.55061,16.5221,603.75802
7450,8100,28.21144,9.22808,16.17547,710.05501
7500,8100,31.84615,7.2792,13.96476,727.001
7550,8100,26.55945,5.36366,9.698,654.57372
7600,8100,19.7941,4.17468,6.51785,558.00315
7650,8100,12.60919,3.4026,4.87204,441.94976
7700,8100,1.88078,1.24968,1.76255,289.04446
7750,8100,4.53512,-0.8993,0.5239,261.51673
7800,8100,7.93369,-2.17458,-0.49626,261.42453
7850,8100,10.55494,-2.64384,-1.19039,260.22216
7900,8100,11.27264,-2.49586,-1.24694,245.92509
7950,8100,6.96179,-2.22285,-0.03803,233.44517
8000,8100,1.12655,-1.45373,0.49586,211.64711
8050,8100,-4.55678,-0.20366,0.58638,195.28006
8100,8100,-8.27921,0.93415,0.34931,192.54617
8150,8100,-6.76475,1.1659,-0.6344,192.16191
8200,8100,-4.9339,1.29441,-1.47669,194.262
8250,8100,-4.82174,1.73991,-1.21188,198.54219
8300,8100,-5.80264,2.38102,-0.47571,201.15736
8350,8100,-5.14116,1.93585,-0.48619,194.52898
8400,8100,-3.82344,0.36792,0.11441,186.51655
8450,8100,-2.67039,-1.76856,1.39325,176.63888
8500,8100,-1.8748,-3.74341,2.80091,164.01507
8550,8100,-1.96729,-2.84853,-0.46672,152.90404
8600,8100,0.05661,-2.64767,-1.2517,153.5067
8650,8100,3.15201,-2.79665,-0.99717,166.6766
8700,8100,5.42484,-2.28562,-0.47196,194.88856
8750,8100,3.75818,0.50235,0.62124,240.04204
8800,8100,12.94261,3.17038,3.99642,365.9534
8850,8100,23.98193,6.23295,7.06317,526.28989
8900,8100,33.84967,8.97895,9.85161,687.04733
8950,8100,36.37097,10.16699,12.73855,782.78175
9300,8100,46.04881,9.30456,14.92876,919.76708
9350,8100,41.35761,5.98851,12.74907,740.00713
9400,8100,33.21422,2.11753,9.75896,527.70697
9450,8100,21.34666,-1.10317,6.21125,293.92483
9500,8100,11.5258,-3.03705,3.56629,109.75109
9550,8100,7.52652,-2.99006,2.90521,29.10604
9600,8100,6.87515,2.14178,3.53164,80.59962
9650,8100,9.51897,7.99504,4.91093,200.51838
9700,8100,13.84907,12.19653,6.6468,345.2861
9750,8100,18.80418,13.96991,8.39809,469.03309
9800,8100,20.53369,11.54237,8.41848,463.81313
9850,8100,25.05864,9.62933,9.52766,470.8507
9900,8100,30.73399,8.65363,10.53231,501.17687
6200,8050,32.95355,16.62788,11.00558,320.01052
6250,8050,28.66702,14.17754,9.23513,283.95499
6300,8050,23.71148,11.91555,7.20413,240.83012
6350,8050,18.55755,10.0601,5.12254,192.00612
6400,8050,13.80118,8.23427,3.14664,143.81548
6450,8050,9.58339,6.38046,1.48467,100.44986
6500,8050,6.61451,4.64294,0.59589,69.75752
6550,8050,6.28707,3.47638,1.10109,61.5647
6600,8050,6.48077,2.00786,1.49815,64.72937
6650,8050,5.54203,0.51465,1.01532,74.03737
6700,8050,2.06185,1.19389,0.16953,90.23626
6750,8050,1.07665,1.23065,-0.5435,123.06085
6800,8050,2.90689,0.53292,-0.70449,182.93597
6850,8050,7.51737,0.49491,0.41351,283.91557
6900,8050,14.18548,3.34055,5.56202,437.06994
6950,8050,23.26435,7.52734,13.53094,633.74841
7200,8050,29.80332,9.496,16.35844,753.8839
7350,8050,23.16066,6.07703,16.06242,515.35804
7400,8050,28.08014,5.9831,17.02383,602.47686
7450,8050,30.54742,6.48825,15.87196,676.39469
7500,8050,33.84386,4.99248,13.6846,702.0833
7550,8050,22.2158,2.89104,7.75099,569.97457
7600,8050,13.63968,1.24366,3.67939,441.56773
7650,8050,8.36197,-0.55641,1.20568,319.62404
7700,8050,5.63967,-2.99425,-0.41476,210.98633
7750,8050,3.77825,-2.86377,-0.44976,199.33256
7800,8050,4.73136,-3.20614,-0.49587,216.80487
7850,8050,5.87674,-3.44998,-0.42065,236.11622
7900,8050,5.50187,-3.07969,0.21587,245.16026
7950,8050,4.57284,-2.80448,0.36884,237.51197
8000,8050,1.3782,-1.80963,0.24366,217.32976
8050,8050,-3.13473,0.11114,-0.2355,199.9187
8100,8050,-7.5105,2.24495,-0.92899,194.0678
8150,8050,-5.02742,1.56311,-0.67685,194.53363
8200,8050,-3.87174,1.28946,-0.61832,197.56556
8250,8050,-4.31824,1.60925,-0.19271,200.62575
8300,8050,-5.63,2.24421,0.62609,200.05958
8350,8050,-4.80119,2.06189,-0.52587,192.43198
8400,8050,-3.23523,0.34803,-0.44728,185.85671
8450,8050,-1.85701,-1.48079,0.04656,177.29889
8500,8050,-1.30941,-2.39716,-0.31446,166.32131
8550,8050,-1.8829,-1.49302,-3.52554,153.03893
8600,8050,-0.63952,-1.53753,-2.64152,149.62106
8650,8050,0.91042,-1.85862,-1.70184,151.05181
8700,8050,2.49985,-1.66587,-0.93182,165.9918
8750,8050,5.63866,0.00109,0.4141,214.00791
8800,8050,13.80805,2.90005,4.10287,355.39327
8850,8050,25.53608,6.11922,8.03682,532.83155
8900,8050,35.10322,8.24502,11.41362,693.10712
8950,8050,37.60128,8.73469,14.40915,791.06877
9250,8050,46.91538,9.98615,12.92543,958.08591
9300,8050,44.54483,6.01881,11.81103,831.03434
9350,8050,41.35829,3.24189,9.63959,673.97113
9400,8050,30.97392,0.00262,8.28681,468.13364
9450,8050,18.54298,-1.44073,5.28788,271.78351
9500,8050,7.99309,-1.27975,2.88021,127.17002
9550,8050,1.88672,0.50013,2.59427,69.07028
9600,8050,4.07875,2.53159,3.57148,97.50475
9650,8050,8.46164,6.59925,5.67467,204.11312
9700,8050,13.73308,9.28244,8.48278,342.47384
9750,8050,18.80204,9.72581,11.19593,459.96425
9800,8050,19.21931,8.56497,8.99829,424.2998
9850,8050,24.85246,8.40371,9.93266,442.86301
9900,8050,31.86627,9.01132,12.25458,503.77143
6000,8000,36.13455,19.90128,13.72869,332.04636
6050,8000,30.57247,17.62375,11.51062,290.17133
6100,8000,25.48579,15.017,9.38111,252.55803
6150,8000,23.39674,13.32263,8.44999,233.44544
6200,8000,21.71883,11.39095,7.57524,218.90432
6250,8000,18.59064,8.85326,6.03846,197.57832
6300,8000,14.4732,6.61933,4.13239,166.27278
6350,8000,9.94497,5.03094,2.06161,125.53254
6400,8000,5.51604,3.35204,-0.01718,82.08984
6450,8000,1.34233,1.33616,-1.9767,41.16201
6500,8000,-1.88824,-0.99578,-3.32047,10.9715
6550,8000,-0.54039,-1.2911,-1.49795,14.93896
6600,8000,1.22685,-2.48777,-0.12755,30.38171
6650,8000,1.88799,-4.24383,0.0033,54.01197
6700,8000,-2.90572,-0.63605,-0.12971,87.11558
6750,8000,-1.09208,0.65247,0.2041,146.08292
6800,8000,4.40178,0.98327,1.32306,239.81993
6850,8000,11.23416,1.80815,3.12975,367.97916
6900,8000,18.789,4.2421,6.94057,526.93835
6950,8000,29.1285,8.7034,15.33761,745.55389
7300,8000,35.722,4.99087,18.97037,654.04348
7350,8000,32.90059,4.55625,18.51701,610.86604
7400,8000,28.65708,4.07319,16.32823,577.51623
7450,8000,21.17498,3.23336,11.89889,520.09122
7500,8000,13.16416,0.99832,6.63589,426.03967
7550,8000,7.92851,0.34516,3.67854,369.39156
7600,8000,4.64594,-0.40536,1.26219,304.02218
7650,8000,3.93925,-1.38543,-0.1899,236.84573
7700,8000,5.63861,-2.74781,-0.82987,188.92935
7750,8000,1.88895,-1.88164,0.31157,187.41129
7800,8000,1.91436,-2.69643,0.47089,206.4744
7850,8000,2.5237,-3.52505,0.85318,233.08996
7900,8000,1.8904,-3.49397,2.18114,257.05413
7950,8000,5.45883,-3.85673,0.85866,245.71522
8000,8000,5.32021,-3.14652,0.12655,217.80657
8050,8000,3.83645,-1.75748,-0.24804,194.62736
8100,8000,3.76801,-0.75163,-0.30767,183.00785
8150,8000,2.04637,-0.5403,0.63291,192.60887
8200,8000,0.12545,-0.16115,0.383,199.13857
8250,8000,-1.10945,0.30024,0.11676,203.99291
8300,8000,-1.90666,0.95076,-0.16697,204.70267
8350,8000,-1.87752,1.50101,-1.55379,197.08732
8400,8000,-1.14277,0.16592,-1.11753,193.23052
8450,8000,-0.28191,-0.79474,-0.64843,188.30022
8500,8000,0.71433,-0.8871,-0.94216,187.26676
8550,8000,1.87667,0.00099,-1.97087,189.99109
8600,8000,1.12293,-0.30107,-1.55445,173.87746
8650,8000,1.05828,-0.73003,-0.77745,169.12426
8700,8000,1.17065,-1.19456,-0.18275,183.69544
8750,8000,1.87916,-0.99904,1.03622,233.97441
8800,8000,13.90759,3.61942,4.72961,386.50161
8850,8000,28.4026,8.25589,8.50035,583.268
8900,8000,41.67263,11.56539,11.69001,770.64068
8950,8000,50.76063,13.22217,15.03083,910.01851
9250,8000,44.48523,8.27085,13.02333,889.70361
9300,8000,38.49943,3.35554,11.33929,711.62632
9350,8000,31.95901,0.74469,10.05446,518.93427
9400,8000,25.27219,-2.70085,9.10352,366.22946
9450,8000,14.68824,-2.53639,5.1524,214.4528
9500,8000,5.94499,-1.34248,2.005,102.66538
9550,8000,1.88697,-0.00118,1.03947,51.0334
9600,8000,2.70123,-0.16083,2.0382,63.39518
9650,8000,6.06535,3.18574,4.06554,146.52562
9700,8000,10.22302,5.73788,5.91656,242.67981
9750,8000,13.10782,6.20367,6.31929,298.68931
9800,8000,13.15233,5.48973,4.03952,273.96839
9850,8000,21.97146,7.22613,7.14474,352.939
9900,8000,30.47114,9.86406,10.56474,454.49921
5850,7950,34.04548,18.99055,15.01094,292.43845
5900,7950,31.87064,17.90678,14.06656,273.13663
5950,7950,28.59103,16.25101,12.33462,250.61185
6000,7950,23.26915,13.79899,9.6906,218.53249
6050,7950,16.50511,10.80721,6.621,177.81211
6100,7950,10.3832,7.74422,3.94391,140.45934
6150,7950,10.25334,6.54781,3.61711,140.42906
6200,7950,10.88848,5.35304,3.71083,145.62601
6250,7950,9.71655,3.31378,3.00577,141.44364
6300,7950,6.95988,1.14236,1.52244,124.67906
6350,7950,3.99994,0.53716,0.00057,95.24016
6400,7950,0.95666,-0.14606,-1.55886,62.06483
6450,7950,-1.71264,-1.1889,-2.71901,32.58341
6500,7950,-3.37626,-2.2557,-3.06746,13.18938
6550,7950,-2.91211,-2.73592,-1.61071,17.38836
6600,7950,-2.22319,-3.345,-0.53447,35.28495
6650,7950,-3.32154,-2.88054,-0.1515,66.77883
6700,7950,-7.51952,1.0001,0.20752,117.03977
6750,7950,-1.10539,1.42169,1.61874,205.09822
6800,7950,7.95163,2.31198,4.49341,344.38958
6850,7950,17.18984,4.25824,8.41022,519.21216
6900,7950,26.00796,7.14243,13.12207,707.3819
7350,7950,37.96335,4.26895,19.44352,707.92015
7400,7950,27.37748,3.59671,14.55761,560.78752
7450,7950,11.5934,2.72522,8.24724,406.96759
7500,7950,-5.63557,1.99341,1.86765,250.99594
7550,7950,-3.47796,-0.26531,1.18356,228.12235
7600,7950,-2.54902,-0.40631,0.50091,209.9494
7650,7950,-1.75868,-0.36297,0.21891,188.7598
7700,7950,-1.46734,-0.0524,0.81518,178.16231
7750,7950,-3.76997,0.99917,2.17267,189.94621
7800,7950,-0.66913,-1.44165,1.1932,201.29439
7850,7950,3.14114,-3.6863,0.27914,216.45184
7900,7950,6.71962,-4.8518,0.06155,228.61589
7950,7950,11.28231,-5.48436,-0.93188,226.07963
8000,7950,9.75141,-4.55464,-0.83688,198.9615
8050,7950,6.87385,-3.14688,-0.32236,182.36298
8100,7950,5.04041,-2.19418,0.54337,179.64738
8150,7950,3.75909,-1.99402,2.07281,193.02048
8200,7950,1.40943,-1.21644,1.11261,199.62714
8250,7950,1.16146,-0.83849,0.4717,208.83523
8300,7950,2.14823,-1.1252,0.23912,219.16497
8350,7950,3.76261,-2.49317,0.41575,227.04333
8400,7950,1.19124,-0.88762,-0.49154,209.17558
8450,7950,0.35442,-0.37967,-0.40611,199.25221
8500,7950,0.70591,-0.13746,-0.39618,199.34861
8550,7950,1.87615,0.24776,-0.51991,205.94356
8600,7950,2.19518,0.81507,0.22511,199.45144
8650,7950,4.23227,1.41081,1.21565,214.13916
8700,7950,7.67705,1.97719,1.3096,254.63846
8750,7950,13.15956,3.23956,1.24371,330.9414
8800,7950,19.34649,7.41174,5.82197,465.00034
8850,7950,31.53059,12.31134,8.57173,666.53277
8900,7950,44.52193,17.38729,9.82394,869.99574
8950,7950,54.52017,22.19992,10.67698,1035.96852
9250,7950,40.76411,6.56359,14.49512,810.20148
9300,7950,31.41621,1.38723,10.9868,593.13585
9350,7950,23.72685,-2.17425,9.39817,396.16245
9400,7950,18.79208,-5.23701,9.53331,260.96873
9450,7950,8.99915,-3.1753,4.49516,137.00664
9500,7950,2.0306,-1.81806,0.93661,59.66194
9550,7950,-0.95704,-1.93292,-0.43276,22.88548
9600,7950,-0.00032,-3.7376,0.10358,21.06781
9650,7950,3.16524,0.2894,1.90686,91.10113
9700,7950,7.91041,3.20529,3.30415,159.34087
9750,7950,12.45865,4.0073,2.98406,197.45872
9800,7950,16.5643,4.38643,1.95497,213.5741
9850,7950,22.87593,6.41895,5.42067,302.97816
9900,7950,28.88446,9.31893,8.50253,404.98907
5650,7900,24.76724,14.92792,9.6307,242.55697
5700,7900,24.06205,13.93708,10.39055,221.28446
5750,7900,23.3019,13.16012,10.92665,204.06836
5800,7900,22.14724,12.57929,11.19774,188.40124
5850,7900,20.50613,11.79273,10.99628,174.38723
5900,7900,18.64075,10.76529,10.19149,163.52415
5950,7900,16.54654,9.48606,8.53366,156.06174
6000,7900,12.52625,7.57429,5.81062,140.74585
6050,7900,5.83508,4.42815,2.13868,110.29355
6100,7900,-1.88604,0.49886,-1.55739,70.95344
6150,7900,1.08657,0.80241,-0.53905,93.56198
6200,7900,3.3656,0.42102,0.54864,111.33536
6250,7900,3.33321,-1.04664,0.73532,117.27399
6300,7900,1.88227,-2.99149,-0.10268,113.05044
6350,7900,0.94919,-2.14827,-0.90976,94.8381
6400,7900,-0.32676,-1.89681,-1.68988,75.99579
6450,7900,-1.54435,-2.16938,-1.91462,61.02552
6500,7900,-1.87204,-2.24336,-1.44788,52.08895
6550,7900,-1.86385,-3.14837,-0.64594,55.25936
6600,7900,-0.90755,-3.7839,-0.00771,71.38777
6650,7900,0.28251,-3.69165,0.03891,107.228
6700,7900,1.88052,-1.99623,0.20753,172.99539
6750,7900,5.95356,0.18601,3.04283,279.19756
6800,7900,15.43831,3.27346,7.99721,477.73173
6850,7900,26.26053,7.17656,14.16995,725.45624
7350,7900,42.20901,4.72701,15.55463,694.73372
7400,7900,29.41074,3.51626,11.42008,536.0544
7450,7900,13.59272,2.05161,6.17644,376.47253
7500,7900,0.79927,0.59765,1.94757,247.75163
7550,7900,-0.00312,-1.49383,1.44995,206.02415
7600,7900,-2.01826,-0.52021,0.50628,188.06135
7650,7900,-3.45946,0.33402,0.51449,177.1672
7700,7900,-4.05265,0.61276,1.2211,176.08374
7750,7900,-3.84399,0.29939,1.93711,185.00512
7800,7900,-0.85116,-1.64993,0.5324,190.78155
7850,7900,4.08939,-3.96214,-1.15574,189.94465
7900,7900,9.46394,-5.46809,-2.09815,177.70127
7950,7900,15.04184,-6.48489,-3.00526,152.03285
8000,7900,10.56826,-5.00466,-1.96063,154.15113
8050,7900,5.36422,-3.27292,-1.04704,158.85366
8100,7900,0.03914,-1.71242,-0.51726,165.91978
8150,7900,-5.64196,-0.50038,-0.51914,172.9614
8200,7900,-2.25963,-0.44971,0.00806,191.06057
8250,7900,0.71626,-0.1799,-0.10585,205.971
8300,7900,2.22109,0.65404,-0.80276,217.75494
8350,7900,1.88285,1.99436,-1.86467,221.99979
8400,7900,-0.24968,1.66259,-1.39915,208.20576
8450,7900,-0.54975,1.21103,-0.17547,204.05974
8500,7900,-1.0989,1.12059,0.3981,204.21202
8550,7900,-1.88446,1.49246,0.72369,203.89631
8600,7900,1.63107,2.25092,2.38091,219.76275
8650,7900,6.83401,3.88495,4.16647,268.15129
8700,7900,12.94009,6.04122,5.67857,345.42022
8750,7900,18.78788,8.45736,7.19581,446.62508
8800,7900,22.55227,11.47761,10.25902,562.98114
8850,7900,32.18406,14.79986,10.08362,747.94441
8900,7900,40.70119,18.6972,9.19783,912.43913
8950,7900,45.81726,22.35762,8.65454,1027.71932
9000,7900,43.23225,20.9577,8.80786,1039.99078
9250,7900,32.48936,5.58508,12.69749,666.68288
9300,7900,20.52908,0.91878,7.77697,431.77564
9350,7900,10.49394,-0.30719,4.11195,230.86351
9400,7900,1.87282,1.24634,0.30798,75.93026
9450,7900,-1.20194,0.58489,0.1112,36.75371
9500,7900,-3.71344,0.39048,-0.90431,23.5461
9550,7900,-5.29852,0.8412,-1.59019,32.29065
9600,7900,-5.63981,2.24691,-1.65844,63.02967
9650,7900,0.04561,1.99401,0.81992,95.94698
9700,7900,6.59566,2.5273,2.39846,138.68563
9750,7900,13.52276,2.84494,2.50315,176.16975
9800,7900,20.68823,3.24388,1.66203,211.07721
9850,7900,24.73065,5.59534,6.25321,319.50432
9900,7900,30.33167,8.57732,9.48946,425.52372
5450,7850,21.65708,12.95479,5.20094,287.7959
5500,7850,17.32729,11.60874,3.67576,227.58693
5550,7850,14.38911,10.20577,3.15922,182.60072
5600,7850,12.751,8.95398,3.66528,150.71816
5650,7850,12.05342,7.88338,4.87514,127.63941
5700,7850,11.51586,6.77123,5.94044,109.77468
5750,7850,10.80205,5.97174,6.63266,96.68738
5800,7850,9.55106,5.36512,7.03674,85.99916
5850,7850,7.58966,4.25999,6.91509,77.41831
5900,7850,5.92806,2.99586,6.30371,75.9598
5950,7850,7.0297,3.13295,5.30937,95.06963
6000,7850,6.35471,2.83274,3.14999,109.81134
6050,7850,4.34968,1.63375,0.4234,117.97992
6100,7850,3.75354,0.24669,-1.45393,130.90657
6150,7850,1.32657,-0.69588,-1.63974,118.91707
6200,7850,1.06776,-1.32281,-0.79465,118.33731
6250,7850,1.0091,-1.61926,0.18294,119.24608
6300,7850,0.00208,-1.49743,0.6228,115.00496
6350,7850,1.36638,-1.17538,-0.77516,113.05075
6400,7850,0.8151,-1.61335,-1.28531,110.11606
6450,7850,-0.08975,-2.63793,-0.65752,113.25119
6500,7850,0.0061,-3.74287,0.72814,125.03068
6550,7850,-0.03873,-3.72154,0.54012,114.73675
6600,7850,2.00252,-4.29116,0.82788,123.47792
6650,7850,5.43054,-4.891,1.09197,154.7968
6700,7850,9.40058,-4.7431,1.76241,215.95102
6750,7850,11.89344,-1.09205,4.69564,327.33144
6800,7850,23.17818,4.37771,11.13792,602.19089
7300,7850,46.26103,4.95657,13.8918,769.57104
7350,7850,41.35227,6.23732,10.77734,640.95652
7400,7850,29.16035,3.57474,7.50249,495.57177
7450,7850,16.73557,1.56138,3.99636,365.46737
7500,7850,7.33511,0.87422,0.94508,271.06339
7550,7850,3.75705,1.49691,-0.72682,234.98028
7600,7850,0.7532,0.73994,-0.60074,206.38182
7650,7850,-2.35758,0.89763,-0.22301,190.79957
7700,7850,-4.19669,0.93246,0.39292,185.81765
7750,7850,-3.75289,0.00092,1.03954,188.06828
7800,7850,-2.43756,-1.07077,-0.39604,188.93322
7850,7850,1.35525,-2.85447,-2.00591,178.65825
7900,7850,4.72095,-3.96492,-2.89344,158.18476
7950,7850,5.64141,-3.99293,-2.48721,135.98593
8000,7850,4.8961,-3.55358,-2.10385,135.65684
8050,7850,2.59381,-2.6121,-1.16495,149.54782
8100,7850,-0.10765,-1.29232,-0.56991,170.62538
8150,7850,-1.88299,0.24487,-0.62326,193.90299
8200,7850,0.01582,-0.28213,0.16674,197.2965
8250,7850,2.3917,-0.08882,0.32617,207.18655
8300,7850,3.41483,0.89128,-0.29771,217.12385
8350,7850,2.51471,2.12659,-1.22186,218.59984
8400,7850,-0.00453,2.4985,-1.14207,211.02885
8450,7850,1.29688,2.07775,0.6669,225.88395
8500,7850,1.26273,1.89418,1.92907,237.03348
8550,7850,0.71711,1.92963,2.79371,238.88688
8600,7850,3.05294,2.5114,4.23872,251.99403
8650,7850,9.32861,5.17832,6.46783,325.45569
8700,7850,16.90556,8.23325,8.61571,432.80447
8750,7850,24.93054,10.90045,10.41719,579.97351
8800,7850,33.83266,13.72057,12.53966,768.94906
8850,7850,34.14234,14.33218,10.69711,834.13632
8900,7850,36.94133,17.0095,9.59995,924.75592
8950,7850,39.5131,21.19336,10.18344,1008.26429
9100,7850,36.92013,10.92966,14.01529,871.52074
9150,7850,30.90694,7.64014,12.70782,719.81663
9200,7850,22.56156,5.73938,9.43361,551.04127
9250,7850,15.87058,2.25332,6.72838,389.39889
9300,7850,8.55972,-0.20363,4.3247,236.58217
9350,7850,1.75357,0.1276,2.91753,108.49951
9400,7850,-3.76651,2.24149,2.07039,23.89129
9450,7850,-5.58959,1.82443,0.67586,6.90329
9500,7850,-5.86727,0.9749,-0.28283,17.62688
9550,7850,-4.83377,0.75838,-0.23384,50.07783
9600,7850,-1.87933,0.99702,1.24416,101.99159
9650,7850,0.87259,1.13846,2.03619,118.60301
9700,7850,6.63187,1.87757,3.88716,170.97962
9750,7850,13.35521,2.27179,6.05304,245.22661
9800,7850,18.80632,1.99342,8.60627,329.0116
9850,7850,24.45208,5.71707,10.989,431.11795
9900,7850,32.93319,8.86358,12.40912,527.93203
5300,7800,24.80436,12.73781,6.37517,365.16267
5350,7800,21.35691,10.90221,5.25986,318.29892
5400,7800,16.51406,9.07431,3.40112,257.4495
5450,7800,10.96274,7.38387,1.14191,187.6893
5500,7800,6.16184,6.04567,-0.75832,123.26926
5550,7800,3.63013,4.6204,-0.84851,83.51393
5600,7800,2.49486,3.27367,0.00474,58.54761
5650,7800,2.08833,2.16994,1.45393,40.69651
5700,7800,1.91995,1.26531,2.83753,26.37345
5750,7800,1.46368,0.80379,3.52541,18.68674
5800,7800,0.28143,0.18553,3.82555,15.3032
5850,7800,-1.84907,-1.19081,3.78896,14.64754
5900,7800,-3.76002,-2.99563,3.31701,20.96578
5950,7800,1.2888,-1.17522,3.15167,69.82747
6000,7800,2.29458,0.04287,1.40425,102.90816
6050,7800,1.23497,0.40285,-0.93348,121.64832
6100,7800,0.31433,0.29109,-2.65087,133.28839
6150,7800,-0.56391,-0.8544,-2.37091,132.68561
6200,7800,0.36504,-1.3502,-1.39265,136.09689
6250,7800,2.66277,-0.92763,-0.33924,141.84742
